gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,TypeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,TRUEheMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
4092-d,1.4489E+12,7,colorSizeTrial,sizeOnly4Distr4Same,small_green_pepper,target,4,4,NA,NA,big_green_pepper,distractor,5,3,NA,NA,big_green_pepper,distractor,1,2,NA,NA,big_green_pepper,distractor,2,1,NA,NA,big_green_pepper,distractor,3,5,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_pepper,NA,NA,,,,
4092-d,1.4489E+12,8,colorSizeTrial,colorOnly2Distr2Same,big_green_framee,target,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_pink_framee,distractor,2,4,NA,NA,big_pink_framee,distractor,4,2,NA,NA,1,1,0,green,,1.4489E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_framee,NA,NA,,,,
4092-d,1.4489E+12,9,colorSizeTrial,sizeOnly4Distr1Same,small_brown_turtle,target,3,2,NA,NA,big_black_turtle,distractor,4,1,NA,NA,big_brown_turtle,distractor,1,4,NA,NA,big_black_turtle,distractor,5,3,NA,NA,big_black_turtle,distractor,2,5,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_brown_turtle,NA,NA,,,,
4092-d,1.4489E+12,10,colorSizeTrial,sizeOnly4Distr3Same,small_red_flower,target,5,3,NA,NA,big_purple_flower,distractor,4,5,NA,NA,big_red_flower,distractor,1,4,NA,NA,big_red_flower,distractor,2,2,NA,NA,big_red_flower,distractor,3,1,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_red_flower,NA,NA,,,,
4092-d,1.4489E+12,11,colorSizeTrial,colorOnly2Distr1Same,small_red_tack,target,2,3,NA,NA,small_blue_tack,distractor,4,2,NA,NA,big_blue_tack,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,red,,1.4489E+12,red,FALSE,TRUE,FALSE,,,,,,,,small_red_tack,NA,NA,,,,
4092-d,1.4489E+12,12,subSuperTrial,distr12,eggplant,target,3,3,vegetable,food,blackStimulus,NA,5,5,NA,NA,cookies,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,broccoli,distrClass1,4,2,vegetable,food,1,1,0,eggplant,,1.4489E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
4092-d,1.4489E+12,13,colorSizeTrial,sizeOnly2Distr2Same,small_purple_ornament,target,3,4,NA,NA,big_purple_ornament,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_ornament,distractor,4,3,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_purple_ornament,NA,NA,,,,
4092-d,1.4489E+12,14,subSuperTrial,distr22,pineapple,target,2,3,fruit,food,sushi,distrClass2,3,2,NA,food,blackStimulus,NA,5,5,NA,NA,bread,distrClass2,4,4,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,pineapple,,1.4489E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
4092-d,1.4489E+12,15,subSuperTrial,distr22,firetruck,target,3,4,vehicle,object,blackStimulus,NA,5,5,NA,NA,tooth,distrClass2,4,2,NA,object,anvil,distrClass2,2,3,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,fire truck,,1.4489E+12,fire truck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
4092-d,1.4489E+12,16,subSuperTrial,distr23,bra,target,3,3,clothing,object,fir,distrClass3,4,2,NA,plant,blackStimulus,NA,5,5,NA,NA,washingmachine,distrClass2,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,bra,,1.4489E+12,bra,FALSE,FALSE,TRUE,,,,,,,,bra,NA,NA,,,,
4092-d,1.4489E+12,17,colorSizeTrial,sizeOnly4Distr2Same,small_orange_cap,target,5,2,NA,NA,big_blue_cap,distractor,1,1,NA,NA,big_orange_cap,distractor,4,3,NA,NA,big_orange_cap,distractor,2,4,NA,NA,big_blue_cap,distractor,3,5,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_orange_cap,NA,NA,,,,
4092-d,1.4489E+12,18,subSuperTrial,distr33,bookcase,target,4,3,furniture,object,airport,distrClass3,2,4,NA,place,fries,distrClass3,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,bookcase,,1.4489E+12,bookcase,FALSE,FALSE,TRUE,,,,,,,,bookcase,NA,NA,,,,
4092-d,1.4489E+12,19,subSuperTrial,distr22,bike2,target,2,3,vehicle,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,basketball,distrClass2,3,2,NA,object,binoculars,distrClass2,4,4,NA,object,1,1,0,bike,,1.4489E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
4092-d,1.4489E+12,20,subSuperTrial,distr33,swimsuit,target,3,4,clothing,object,firestation,distrClass3,4,3,NA,place,church,distrClass3,2,2,NA,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,swimsuit,,1.4489E+12,swimsuit,FALSE,FALSE,TRUE,,,,,,,,swimsuit,NA,NA,,,,
4092-d,1.4489E+12,21,colorSizeTrial,sizeOnly2Distr1Same,big_white_shoe,target,4,2,NA,NA,small_white_shoe,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_yellow_shoe,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_white_shoe,NA,NA,,,,
4092-d,1.4489E+12,22,colorSizeTrial,colorOnly4Distr4Same,big_pink_phone,target,1,2,NA,NA,big_white_phone,distractor,3,1,NA,NA,big_white_phone,distractor,5,5,NA,NA,big_white_phone,distractor,4,4,NA,NA,big_white_phone,distractor,2,3,NA,NA,1,1,0,pink,,1.4489E+12,pink,FALSE,TRUE,FALSE,,,,,,,,big_pink_phone,NA,NA,,,,
4092-d,1.4489E+12,23,subSuperTrial,distr22,ambulance,target,3,4,vehicle,object,tennisball,distrClass2,4,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,firemanhat,distrClass2,2,2,NA,object,1,1,0,ambulance,,1.4489E+12,ambulance,FALSE,FALSE,TRUE,,,,,,,,ambulance,NA,NA,,,,
4092-d,1.4489E+12,24,colorSizeTrial,sizeOnly2Distr1Same,small_blue_book,target,4,2,NA,NA,big_black_book,distractor,3,4,NA,NA,big_blue_book,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_blue_book,NA,NA,,,,
4092-d,1.4489E+12,25,colorSizeTrial,sizeOnly2Distr2Same,small_blue_toothbrush,target,4,4,NA,NA,big_blue_toothbrush,distractor,3,3,NA,NA,big_blue_toothbrush,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_blue_toothbrush,NA,NA,,,,
4092-d,1.4489E+12,26,colorSizeTrial,sizeOnly4Distr4Same,big_pink_teacup,target,3,3,NA,NA,small_pink_teacup,distractor,5,2,NA,NA,small_pink_teacup,distractor,2,1,NA,NA,small_pink_teacup,distractor,4,5,NA,NA,small_pink_teacup,distractor,1,4,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_pink_teacup,NA,NA,,,,
4092-d,1.4489E+12,27,subSuperTrial,distr22,germanShepherd,target,2,2,dog,animal,penguin,distrClass2,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,germanShepherd,NA,NA,,,,
4092-d,1.4489E+12,28,colorSizeTrial,sizeOnly4Distr2Same,big_red_bike,target,2,1,NA,NA,small_purple_bike,distractor,5,4,NA,NA,small_red_bike,distractor,3,3,NA,NA,small_purple_bike,distractor,1,2,NA,NA,small_red_bike,distractor,4,5,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_red_bike,NA,NA,,,,
4092-d,1.4489E+12,29,subSuperTrial,distr23,banjo,target,4,3,instrument,object,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass3,2,2,NA,plant,blackStimulus,NA,1,1,NA,NA,backpack,distrClass2,3,4,NA,object,1,1,0,banjo,,1.4489E+12,banjo,FALSE,FALSE,TRUE,,,,,,,,banjo,NA,NA,,,,
4092-d,1.4489E+12,30,colorSizeTrial,sizeOnly4Distr4Same,big_purple_rock,target,3,4,NA,NA,small_purple_rock,distractor,2,3,NA,NA,small_purple_rock,distractor,4,2,NA,NA,small_purple_rock,distractor,5,5,NA,NA,small_purple_rock,distractor,1,1,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_purple_rock,NA,NA,,,,
4092-d,1.4489E+12,31,subSuperTrial,distr23,mushroom,target,4,2,vegetable,food,egg,distrClass2,2,3,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,walkietalkie,distrClass3,3,4,NA,object,1,1,0,mushroom,,1.4489E+12,mushroom,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
4092-d,1.4489E+12,32,colorSizeTrial,sizeOnly4Distr4Same,big_purple_stapler,target,5,2,NA,NA,small_purple_stapler,distractor,4,1,NA,NA,small_purple_stapler,distractor,1,4,NA,NA,small_purple_stapler,distractor,2,5,NA,NA,small_purple_stapler,distractor,3,3,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_purple_stapler,NA,NA,,,,
4092-d,1.4489E+12,33,colorSizeTrial,sizeOnly2Distr2Same,big_green_guitar,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_green_guitar,distractor,3,4,NA,NA,small_green_guitar,distractor,4,3,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_green_guitar,NA,NA,,,,
4092-d,1.4489E+12,34,subSuperTrial,distr12,tulip,target,2,2,flower,plant,blackStimulus,NA,1,1,NA,NA,dandelion,distrClass1,4,4,flower,plant,blackStimulus,NA,5,5,NA,NA,cherryTree,distrClass2,3,3,NA,plant,1,1,0,red tulip,,1.4489E+12,red tulip,FALSE,TRUE,TRUE,,,,,,,,tulip,NA,NA,,,,
4092-d,1.4489E+12,35,colorSizeTrial,colorOnly4Distr4Same,small_red_bucket,target,2,1,NA,NA,small_pink_bucket,distractor,5,5,NA,NA,small_pink_bucket,distractor,1,3,NA,NA,small_pink_bucket,distractor,4,2,NA,NA,small_pink_bucket,distractor,3,4,NA,NA,1,1,0,red,,1.4489E+12,red,FALSE,TRUE,FALSE,,,,,,,,small_red_bucket,NA,NA,,,,
4092-d,1.4489E+12,36,colorSizeTrial,sizeOnly4Distr1Same,big_purple_billiardball,target,3,3,NA,NA,small_orange_billiardball,distractor,1,1,NA,NA,small_orange_billiardball,distractor,5,4,NA,NA,small_purple_billiardball,distractor,2,5,NA,NA,small_orange_billiardball,distractor,4,2,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_purple_billiardball,NA,NA,,,,
4092-d,1.4489E+12,37,colorSizeTrial,colorOnly4Distr1Same,small_purple_rug,target,3,1,NA,NA,big_blue_rug,distractor,2,3,NA,NA,small_blue_rug,distractor,1,2,NA,NA,big_blue_rug,distractor,5,4,NA,NA,big_blue_rug,distractor,4,5,NA,NA,1,1,0,purple,,1.4489E+12,purple,FALSE,TRUE,FALSE,,,,,,,,small_purple_rug,NA,NA,,,,
4092-d,1.4489E+12,38,subSuperTrial,distr22,sunflower,target,3,4,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bambus,distrClass2,2,2,NA,plant,rosemary,distrClass2,4,3,NA,plant,1,1,0,sunflower,,1.4489E+12,sunflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
4092-d,1.4489E+12,39,colorSizeTrial,colorOnly4Distr3Same,big_green_avocado,target,2,2,NA,NA,big_black_avocado,distractor,4,3,NA,NA,small_black_avocado,distractor,5,5,NA,NA,big_black_avocado,distractor,1,4,NA,NA,big_black_avocado,distractor,3,1,NA,NA,1,1,0,green,,1.4489E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_avocado,NA,NA,,,,
4092-d,1.4489E+12,40,colorSizeTrial,colorOnly4Distr3Same,small_brown_belt,target,2,2,NA,NA,small_black_belt,distractor,4,5,NA,NA,big_black_belt,distractor,3,3,NA,NA,small_black_belt,distractor,5,4,NA,NA,small_black_belt,distractor,1,1,NA,NA,1,1,0,brown,,1.4489E+12,brown,FALSE,TRUE,FALSE,,,,,,,,small_brown_belt,NA,NA,,,,
4092-d,1.4489E+12,41,subSuperTrial,distr12,clarinet,target,4,2,instrument,object,toilet,distrClass2,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,trumpet,distrClass1,3,3,instrument,object,1,1,0,clarinette,,1.4489E+12,clarinette,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
4092-d,1.4489E+12,42,subSuperTrial,distr33,bed,target,3,2,furniture,object,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,horse,distrClass3,4,4,NA,animal,1,1,0,bed,,1.4489E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
4092-d,1.4489E+12,43,colorSizeTrial,sizeOnly2Distr2Same,small_green_binder,target,2,2,NA,NA,big_green_binder,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,big_green_binder,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_binder,NA,NA,,,,
4092-d,1.4489E+12,44,colorSizeTrial,sizeOnly4Distr2Same,small_orange_napkin,target,5,2,NA,NA,big_yellow_napkin,distractor,4,1,NA,NA,big_orange_napkin,distractor,1,5,NA,NA,big_yellow_napkin,distractor,2,4,NA,NA,big_orange_napkin,distractor,3,3,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_orange_napkin,NA,NA,,,,
4092-d,1.4489E+12,45,subSuperTrial,distr23,bathrobe,target,3,2,clothing,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,tv,distrClass2,2,4,NA,object,sushi,distrClass3,4,3,NA,food,1,1,0,robe,,1.4489E+12,robe,FALSE,FALSE,TRUE,,,,,TRUE,,,bathrobe,NA,NA,,,,
4092-d,1.4489E+12,46,subSuperTrial,distr22,kiwi,target,2,3,fruit,food,pancake,distrClass2,4,2,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rice,distrClass2,3,4,NA,food,1,1,0,kiwi,,1.4489E+12,kiwi,FALSE,FALSE,TRUE,,,,,,,,kiwi,NA,NA,,,,
4092-d,1.4489E+12,47,colorSizeTrial,sizeOnly4Distr3Same,small_pink_golfball,target,4,5,NA,NA,big_blue_golfball,distractor,5,3,NA,NA,big_pink_golfball,distractor,1,2,NA,NA,big_pink_golfball,distractor,2,4,NA,NA,big_pink_golfball,distractor,3,1,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_pink_golfball,NA,NA,,,,
4092-d,1.4489E+12,48,colorSizeTrial,colorOnly4Distr2Same,big_green_bracelet,target,4,1,NA,NA,small_purple_bracelet,distractor,5,3,NA,NA,big_purple_bracelet,distractor,3,5,NA,NA,small_purple_bracelet,distractor,2,2,NA,NA,big_purple_bracelet,distractor,1,4,NA,NA,1,1,0,green,,1.4489E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_bracelet,NA,NA,,,,
4092-d,1.4489E+12,49,subSuperTrial,distr23,daisy,target,3,4,flower,plant,blackStimulus,NA,1,1,NA,NA,fir,distrClass2,4,2,NA,plant,blackStimulus,NA,5,5,NA,NA,smokedetector,distrClass3,2,3,NA,object,1,1,0,flower,,1.4489E+12,flower,FALSE,FALSE,FALSE,,TRUE,,,,,,daisy,NA,NA,,,,
4092-d,1.4489E+12,50,colorSizeTrial,sizeOnly2Distr1Same,small_pink_balloon,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_balloon,distractor,3,2,NA,NA,big_yellow_balloon,distractor,4,4,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_pink_balloon,NA,NA,,,,
4092-d,1.4489E+12,51,subSuperTrial,distr33,piano,target,3,3,instrument,object,fries,distrClass3,2,2,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bread,distrClass3,4,4,NA,food,1,1,0,piano,,1.4489E+12,piano,FALSE,FALSE,TRUE,,,,,,,,piano,NA,NA,,,,
4092-d,1.4489E+12,52,subSuperTrial,distr22,pug,target,3,4,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,flamingo,distrClass2,2,2,NA,animal,bear,distrClass2,4,3,NA,animal,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,pug,NA,NA,,,,
4092-d,1.4489E+12,53,subSuperTrial,distr23,husky,target,2,3,dog,animal,eraser,distrClass3,4,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,horse,distrClass2,3,2,NA,animal,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,husky,NA,NA,,,,
4092-d,1.4489E+12,54,colorSizeTrial,colorOnly4Distr1Same,small_red_chair,target,5,5,NA,NA,big_green_chair,distractor,4,1,NA,NA,big_green_chair,distractor,2,3,NA,NA,small_green_chair,distractor,3,4,NA,NA,big_green_chair,distractor,1,2,NA,NA,1,1,0,pink,,1.4489E+12,pink,FALSE,TRUE,FALSE,,,,,,,,small_red_chair,NA,NA,,,,
4092-d,1.4489E+12,55,colorSizeTrial,sizeOnly2Distr1Same,small_blue_comb,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_comb,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_comb,distractor,2,3,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_blue_comb,NA,NA,,,,
4092-d,1.4489E+12,56,subSuperTrial,distr12,saxophone,target,2,4,instrument,object,violin,distrClass1,4,3,instrument,object,pencil,distrClass2,3,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,sax,,1.4489E+12,sax,FALSE,FALSE,TRUE,,,,,TRUE,,,saxophone,NA,NA,,,,
4092-d,1.4489E+12,57,subSuperTrial,distr12,carrot,target,4,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,peas,distrClass1,2,3,vegetable,food,blackStimulus,NA,1,1,NA,NA,cheese,distrClass2,3,2,NA,food,1,1,0,carrot,,1.4489E+12,carrot,FALSE,FALSE,TRUE,,,,,,,,carrot,NA,NA,,,,
4092-d,1.4489E+12,58,subSuperTrial,distr12,lime,target,2,2,fruit,food,sandwich,distrClass2,3,4,NA,food,orange,distrClass1,4,3,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,lime,,1.4489E+12,lime,FALSE,FALSE,TRUE,,,,,,,,lime,NA,NA,,,,
4092-d,1.4489E+12,59,subSuperTrial,distr12,trailer,target,2,4,house,place,teepee,distrClass1,3,2,house,place,airport,distrClass2,4,3,NA,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,camper,,1.4489E+12,camper,FALSE,FALSE,TRUE,,,,,,,,trailer,NA,NA,,,,
4092-d,1.4489E+12,60,colorSizeTrial,sizeOnly4Distr1Same,big_pink_weddingcake,target,2,3,NA,NA,small_white_weddingcake,distractor,4,5,NA,NA,small_white_weddingcake,distractor,5,1,NA,NA,small_white_weddingcake,distractor,3,2,NA,NA,small_pink_weddingcake,distractor,1,4,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_pink_weddingcake,NA,NA,,,,
4092-d,1.4489E+12,61,subSuperTrial,distr12,igloo,target,2,2,house,place,temple,distrClass2,3,3,NA,place,rv,distrClass1,4,4,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,igloo,,1.4489E+12,igloo,FALSE,FALSE,TRUE,,,,,,,,igloo,NA,NA,,,,
4092-d,1.4489E+12,62,colorSizeTrial,colorOnly2Distr1Same,small_blue_candle,target,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_candle,distractor,3,3,NA,NA,big_red_candle,distractor,2,4,NA,NA,1,1,0,blue,,1.4489E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_candle,NA,NA,,,,
4092-d,1.4489E+12,63,colorSizeTrial,sizeOnly4Distr1Same,small_orange_cushion,target,2,1,NA,NA,big_blue_cushion,distractor,5,3,NA,NA,big_blue_cushion,distractor,1,2,NA,NA,big_blue_cushion,distractor,4,5,NA,NA,big_orange_cushion,distractor,3,4,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_orange_cushion,NA,NA,,,,
4092-d,1.4489E+12,64,colorSizeTrial,colorOnly4Distr2Same,big_purple_butterfly,target,2,2,NA,NA,big_blue_butterfly,distractor,1,1,NA,NA,small_blue_butterfly,distractor,3,3,NA,NA,big_blue_butterfly,distractor,4,4,NA,NA,small_blue_butterfly,distractor,5,5,NA,NA,1,1,0,purple,,1.4489E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_butterfly,NA,NA,,,,
4092-d,1.4489E+12,65,subSuperTrial,distr23,cottage,target,4,4,house,place,cheese,distrClass3,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,museum,distrClass2,2,3,NA,place,1,1,0,house,,1.4489E+12,house,FALSE,FALSE,FALSE,,TRUE,,,,,,cottage,NA,NA,,,,
4092-d,1.4489E+12,66,colorSizeTrial,sizeOnly4Distr3Same,big_purple_coathanger,target,4,4,NA,NA,small_purple_coathanger,distractor,2,1,NA,NA,small_orange_coathanger,distractor,1,2,NA,NA,small_purple_coathanger,distractor,3,3,NA,NA,small_purple_coathanger,distractor,5,5,NA,NA,1,1,0,big,,1.4489E+12,big,TRUE,FALSE,FALSE,,,,,,,,big_purple_coathanger,NA,NA,,,,
4092-d,1.4489E+12,67,subSuperTrial,distr12,lamp,target,3,3,furniture,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,chair2,distrClass1,2,4,furniture,object,sideroadsign,distrClass2,4,2,NA,object,1,1,0,lamp,,1.4489E+12,lamp,FALSE,FALSE,TRUE,,,,,,,,lamp,NA,NA,,,,
4092-d,1.4489E+12,68,subSuperTrial,distr23,rose,target,3,4,flower,plant,blackStimulus,NA,1,1,NA,NA,tv,distrClass3,4,2,NA,object,ivy,distrClass2,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,rose,,1.4489E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
4092-d,1.4489E+12,69,subSuperTrial,distr22,wardrobe,target,4,3,furniture,object,baseballmitt,distrClass2,3,2,NA,object,baseball,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,cabinet,,1.4489E+12,cabinet,FALSE,FALSE,TRUE,,,,,,,,wardrobe,NA,NA,,,,
4092-d,1.4489E+12,70,colorSizeTrial,colorOnly2Distr2Same,big_brown_jacket,target,2,3,NA,NA,big_green_jacket,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_jacket,distractor,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,brown,,1.4489E+12,brown,FALSE,TRUE,FALSE,,,,,,,,big_brown_jacket,NA,NA,,,,
4092-d,1.4489E+12,71,subSuperTrial,distr33,belt2,target,3,3,clothing,object,rosemary,distrClass3,4,4,NA,plant,cherryTree,distrClass3,2,2,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,belt,,1.4489E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
4092-d,1.4489E+12,72,subSuperTrial,distr23,dalmatian,target,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,iguana,distrClass2,2,3,NA,animal,basketball,distrClass3,4,2,NA,object,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,dalmatian,NA,NA,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691-b,1.44889E+12,1,subSuperTrial,distr22,belt2,target,4,4,clothing,object,eraser,distrClass2,3,3,NA,object,blackStimulus,NA,5,5,NA,NA,football,distrClass2,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,buckle,,1.44889E+12,buckle,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
2691-b,1.44889E+12,2,subSuperTrial,distr23,saxophone,target,2,2,instrument,object,fir,distrClass3,3,4,NA,plant,blackStimulus,NA,5,5,NA,NA,binoculars,distrClass2,4,3,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,music,,1.44889E+12,music,FALSE,FALSE,FALSE,,,,TRUE,,,,saxophone,NA,NA,,,,
2691-b,1.44889E+12,3,colorSizeTrial,colorOnly4Distr1Same,small_blue_ornament,target,5,5,NA,NA,small_purple_ornament,distractor,3,4,NA,NA,big_purple_ornament,distractor,2,2,NA,NA,big_purple_ornament,distractor,1,1,NA,NA,big_purple_ornament,distractor,4,3,NA,NA,1,1,0,different color,,1.44889E+12,different color,FALSE,TRUE,FALSE,,,,,,,,small_blue_ornament,NA,NA,,,,
