gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
6641-2,1.44899E+12,49,colorSizeTrial,sizeOnly4Distr3Same,big_black_turtle,target,3,5,NA,NA,small_black_turtle,distractor,4,1,NA,NA,small_black_turtle,distractor,1,2,NA,NA,small_black_turtle,distractor,5,3,NA,NA,small_brown_turtle,distractor,2,4,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_black_turtle,NA,NA,,,,
6641-2,1.44899E+12,50,subSuperTrial,distr12,belt2,target,2,2,clothing,object,gloves,distrClass1,4,4,clothing,object,blackStimulus,NA,1,1,NA,NA,eraser,distrClass2,3,3,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,belt,,1.44899E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
6641-2,1.44899E+12,51,colorSizeTrial,sizeOnly4Distr3Same,small_green_guitar,target,3,3,NA,NA,big_green_guitar,distractor,1,5,NA,NA,big_green_guitar,distractor,4,2,NA,NA,big_green_guitar,distractor,5,1,NA,NA,big_blue_guitar,distractor,2,4,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_guitar,NA,NA,,,,
6641-2,1.44899E+12,52,subSuperTrial,distr12,daisy,target,2,4,flower,plant,hibiscus,distrClass1,4,2,flower,plant,rosemary,distrClass2,3,3,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,white flower,,1.44899E+12,white flower,FALSE,TRUE,FALSE,,TRUE,,,,,,daisy,NA,NA,,,,
6641-2,1.44899E+12,53,subSuperTrial,distr33,rose,target,2,2,flower,plant,trafficcone,distrClass3,3,4,NA,object,cookies,distrClass3,4,3,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,flower,,1.44899E+12,flower,FALSE,FALSE,FALSE,,TRUE,,,,,,rose,NA,NA,,,,
6641-2,1.44899E+12,54,colorSizeTrial,sizeOnly2Distr2Same,big_blue_book,target,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_book,distractor,4,2,NA,NA,small_blue_book,distractor,2,4,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_book,NA,NA,,,,
6641-2,1.44899E+12,55,colorSizeTrial,colorOnly2Distr2Same,small_red_yarn,target,3,4,NA,NA,small_purple_yarn,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_yarn,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,red,,1.44899E+12,red,FALSE,TRUE,FALSE,,,,,,,,small_red_yarn,NA,NA,,,,
6641-2,1.44899E+12,56,subSuperTrial,distr12,cottage,target,4,3,house,place,hospital,distrClass2,3,4,NA,place,blackStimulus,NA,5,5,NA,NA,teepee,distrClass1,2,2,house,place,blackStimulus,NA,1,1,NA,NA,1,1,0,brick house,,1.44899E+12,brick house,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,cottage,NA,NA,,,,
6641-2,1.44899E+12,57,colorSizeTrial,sizeOnly4Distr1Same,small_black_belt,target,3,4,NA,NA,big_black_belt,distractor,2,2,NA,NA,big_brown_belt,distractor,1,1,NA,NA,big_brown_belt,distractor,5,5,NA,NA,big_brown_belt,distractor,4,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_black_belt,NA,NA,,,,
6641-2,1.44899E+12,58,colorSizeTrial,colorOnly2Distr1Same,small_blue_golfball,target,3,4,NA,NA,big_pink_golfball,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_golfball,distractor,4,2,NA,NA,1,1,0,smallest blue,,1.44899E+12,smallest blue,TRUE,TRUE,FALSE,,,,,,,,small_blue_golfball,NA,NA,,,,
6641-2,1.44899E+12,59,subSuperTrial,distr12,pineapple,target,2,2,fruit,food,cherries,distrClass1,3,3,fruit,food,blackStimulus,NA,5,5,NA,NA,muffin,distrClass2,4,4,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,pineapple,,1.44899E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
6641-2,1.44899E+12,60,colorSizeTrial,colorOnly4Distr2Same,big_green_jacket,target,5,3,NA,NA,big_brown_jacket,distractor,3,2,NA,NA,big_brown_jacket,distractor,4,1,NA,NA,small_brown_jacket,distractor,2,5,NA,NA,small_brown_jacket,distractor,1,4,NA,NA,1,1,0,green,,1.44899E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_jacket,NA,NA,,,,
6641-2,1.44899E+12,61,colorSizeTrial,sizeOnly2Distr1Same,small_yellow_shoe,target,4,3,NA,NA,big_yellow_shoe,distractor,3,4,NA,NA,big_white_shoe,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_yellow_shoe,NA,NA,,,,
6641-2,1.44899E+12,62,colorSizeTrial,sizeOnly2Distr2Same,small_orange_cap,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_orange_cap,distractor,4,4,NA,NA,big_orange_cap,distractor,2,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_orange_cap,NA,NA,,,,
6641-2,1.44899E+12,63,colorSizeTrial,colorOnly4Distr1Same,big_green_bracelet,target,2,3,NA,NA,big_purple_bracelet,distractor,4,2,NA,NA,small_purple_bracelet,distractor,3,1,NA,NA,small_purple_bracelet,distractor,5,4,NA,NA,small_purple_bracelet,distractor,1,5,NA,NA,1,1,0,green,,1.44899E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_bracelet,NA,NA,,,,
6641-2,1.44899E+12,64,colorSizeTrial,sizeOnly4Distr2Same,big_green_binder,target,2,4,NA,NA,small_green_binder,distractor,3,2,NA,NA,small_blue_binder,distractor,5,5,NA,NA,small_green_binder,distractor,1,1,NA,NA,small_blue_binder,distractor,4,3,NA,NA,1,1,0,largest green,,1.44899E+12,largest green,TRUE,TRUE,FALSE,,,,,,,,big_green_binder,NA,NA,,,,
6641-2,1.44899E+12,65,colorSizeTrial,sizeOnly4Distr4Same,small_white_teacup,target,4,5,NA,NA,big_white_teacup,distractor,5,4,NA,NA,big_white_teacup,distractor,3,2,NA,NA,big_white_teacup,distractor,2,1,NA,NA,big_white_teacup,distractor,1,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_white_teacup,NA,NA,,,,
6641-2,1.44899E+12,66,colorSizeTrial,colorOnly4Distr2Same,small_white_phone,target,3,3,NA,NA,big_pink_phone,distractor,2,4,NA,NA,small_pink_phone,distractor,1,2,NA,NA,big_pink_phone,distractor,5,5,NA,NA,small_pink_phone,distractor,4,1,NA,NA,2,2,0,smallest___smallest white,,1448994791730___1448994795687,smallest,TRUE,TRUE,FALSE,,,,,,,,small_white_phone,NA,NA,,,,
6641-2,1.44899E+12,67,colorSizeTrial,sizeOnly4Distr2Same,small_purple_ornament,target,5,5,NA,NA,big_purple_ornament,distractor,4,1,NA,NA,big_blue_ornament,distractor,1,4,NA,NA,big_blue_ornament,distractor,2,2,NA,NA,big_purple_ornament,distractor,3,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_purple_ornament,NA,NA,,,,
6641-2,1.44899E+12,68,colorSizeTrial,colorOnly2Distr1Same,big_purple_bike,target,4,3,NA,NA,big_red_bike,distractor,3,4,NA,NA,small_red_bike,distractor,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,purple,,1.44899E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_bike,NA,NA,,,,
6641-2,1.44899E+12,69,colorSizeTrial,sizeOnly4Distr2Same,small_yellow_napkin,target,4,4,NA,NA,big_orange_napkin,distractor,1,2,NA,NA,big_yellow_napkin,distractor,2,1,NA,NA,big_yellow_napkin,distractor,5,5,NA,NA,big_orange_napkin,distractor,3,3,NA,NA,1,1,0,smallest yellow,,1.44899E+12,smallest yellow,TRUE,TRUE,FALSE,,,,,,,,small_yellow_napkin,NA,NA,,,,
6641-2,1.44899E+12,70,colorSizeTrial,sizeOnly4Distr2Same,small_pink_balloon,target,4,3,NA,NA,big_pink_balloon,distractor,2,1,NA,NA,big_yellow_balloon,distractor,1,5,NA,NA,big_pink_balloon,distractor,5,2,NA,NA,big_yellow_balloon,distractor,3,4,NA,NA,1,1,0,smallest purple,,1.44899E+12,smallest purple,TRUE,TRUE,FALSE,,,,,,,,small_pink_balloon,NA,NA,,,,
6641-2,1.44899E+12,71,subSuperTrial,distr33,carrot,target,2,2,vegetable,food,bear,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,baseballmitt,distrClass3,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,carrot,,1.44899E+12,carrot,FALSE,FALSE,TRUE,,,,,,,,carrot,NA,NA,,,,
6641-2,1.44899E+12,72,colorSizeTrial,sizeOnly4Distr4Same,small_purple_butterfly,target,2,5,NA,NA,big_purple_butterfly,distractor,1,3,NA,NA,big_purple_butterfly,distractor,4,4,NA,NA,big_purple_butterfly,distractor,5,1,NA,NA,big_purple_butterfly,distractor,3,2,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_purple_butterfly,NA,NA,,,,
4946-2,1.449E+12,1,colorSizeTrial,colorOnly4Distr3Same,small_purple_butterfly,target,4,3,NA,NA,small_blue_butterfly,distractor,1,5,NA,NA,big_blue_butterfly,distractor,5,1,NA,NA,small_blue_butterfly,distractor,2,2,NA,NA,small_blue_butterfly,distractor,3,4,NA,NA,1,1,0,pink butterfly,,1.449E+12,pink butterfly,FALSE,TRUE,TRUE,,,,,,,,small_purple_butterfly,NA,NA,,,,
4946-2,1.449E+12,2,colorSizeTrial,colorOnly4Distr3Same,big_white_shoe,target,5,5,NA,NA,big_yellow_shoe,distractor,3,1,NA,NA,small_yellow_shoe,distractor,4,2,NA,NA,big_yellow_shoe,distractor,1,3,NA,NA,big_yellow_shoe,distractor,2,4,NA,NA,1,1,0,white shoe,,1.449E+12,white shoe,FALSE,TRUE,TRUE,,,,,,,,big_white_shoe,NA,NA,,,,
4946-2,1.449E+12,3,colorSizeTrial,sizeOnly4Distr3Same,big_green_jacket,target,2,5,NA,NA,small_green_jacket,distractor,4,3,NA,NA,small_green_jacket,distractor,1,1,NA,NA,small_brown_jacket,distractor,3,4,NA,NA,small_green_jacket,distractor,5,2,NA,NA,1,1,0,biggest shirt,,1.449E+12,biggest shirt,TRUE,FALSE,TRUE,,,,,,,,big_green_jacket,NA,NA,,,,
4946-2,1.449E+12,4,subSuperTrial,distr22,bed,target,4,4,furniture,object,blackStimulus,NA,5,5,NA,NA,baseball,distrClass2,2,3,NA,object,tennisball,distrClass2,3,2,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,bed,,1.449E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
4946-2,1.449E+12,5,subSuperTrial,distr33,ambulance,target,3,3,vehicle,object,bread,distrClass3,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,firestation,distrClass3,4,2,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,ambulance,,1.449E+12,ambulance,FALSE,FALSE,TRUE,,,,,,,,ambulance,NA,NA,,,,
4946-2,1.449E+12,6,subSuperTrial,distr12,bike2,target,4,2,vehicle,object,car,distrClass1,2,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,baseballmitt,distrClass2,3,4,NA,object,1,1,0,bike,,1.449E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
4946-2,1.449E+12,7,subSuperTrial,distr23,bathrobe,target,2,3,clothing,object,anvil,distrClass2,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,flamingo,distrClass3,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,robe,,1.449E+12,robe,FALSE,FALSE,TRUE,,,,,TRUE,,,bathrobe,NA,NA,,,,
4946-2,1.449E+12,8,subSuperTrial,distr33,belt2,target,4,3,clothing,object,blackStimulus,NA,5,5,NA,NA,flamingo,distrClass3,2,4,NA,animal,muffin,distrClass3,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,belt,,1.449E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
4946-2,1.449E+12,9,subSuperTrial,distr22,swimsuit,target,4,4,clothing,object,blackStimulus,NA,1,1,NA,NA,football,distrClass2,3,3,NA,object,laptop,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,swimsuit,,1.449E+12,swimsuit,FALSE,FALSE,TRUE,,,,,,,,swimsuit,NA,NA,,,,
4946-2,1.449E+12,10,subSuperTrial,distr12,cottage,target,2,2,house,place,rv,distrClass1,4,3,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,church,distrClass2,3,4,NA,place,1,1,0,cottage,,1.449E+12,cottage,FALSE,FALSE,TRUE,,,,,,,,cottage,NA,NA,,,,
4946-2,1.449E+12,11,subSuperTrial,distr33,boat,target,3,4,vehicle,object,ketchup,distrClass3,4,3,NA,food,blackStimulus,NA,5,5,NA,NA,firestation,distrClass3,2,2,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,boat,,1.449E+12,boat,FALSE,FALSE,TRUE,,,,,,,,boat,NA,NA,,,,
4946-2,1.449E+12,12,colorSizeTrial,sizeOnly4Distr1Same,big_blue_comb,target,5,2,NA,NA,small_black_comb,distractor,1,5,NA,NA,small_blue_comb,distractor,2,3,NA,NA,small_black_comb,distractor,4,4,NA,NA,small_black_comb,distractor,3,1,NA,NA,1,1,0,biggest comb,,1.449E+12,biggest comb,TRUE,FALSE,TRUE,,,,,,,,big_blue_comb,NA,NA,,,,
4946-2,1.449E+12,13,colorSizeTrial,colorOnly4Distr4Same,big_red_toothbrush,target,5,4,NA,NA,big_blue_toothbrush,distractor,4,2,NA,NA,big_blue_toothbrush,distractor,2,3,NA,NA,big_blue_toothbrush,distractor,1,5,NA,NA,big_blue_toothbrush,distractor,3,1,NA,NA,1,1,0,red,,1.449E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_red_toothbrush,NA,NA,,,,
4946-2,1.449E+12,14,subSuperTrial,distr23,grapefruit,target,2,2,fruit,food,pizza,distrClass2,3,4,NA,food,blackStimulus,NA,1,1,NA,NA,crosswalksign,distrClass3,4,3,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,grapefruit,,1.449E+12,grapefruit,FALSE,FALSE,TRUE,,,,,,,,grapefruit,NA,NA,,,,
4946-2,1.449E+12,15,colorSizeTrial,colorOnly2Distr1Same,big_purple_ornament,target,2,3,NA,NA,big_blue_ornament,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_blue_ornament,distractor,4,2,NA,NA,1,1,0,purple,,1.449E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_ornament,NA,NA,,,,
4946-2,1.449E+12,16,subSuperTrial,distr23,pineapple,target,2,3,fruit,food,ketchup,distrClass2,3,4,NA,food,iguana,distrClass3,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,pineapple,,1.449E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
4946-2,1.449E+12,17,subSuperTrial,distr12,dalmatian,target,4,4,dog,animal,crocodile,distrClass2,2,3,NA,animal,collie,distrClass1,3,2,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,dalmatian,,1.449E+12,dalmatian,FALSE,FALSE,TRUE,,,,,,,,dalmatian,NA,NA,,,,
4946-2,1.449E+12,18,colorSizeTrial,colorOnly4Distr2Same,big_black_turtle,target,1,2,NA,NA,small_brown_turtle,distractor,5,3,NA,NA,big_brown_turtle,distractor,2,4,NA,NA,small_brown_turtle,distractor,3,1,NA,NA,big_brown_turtle,distractor,4,5,NA,NA,2,1,1,black,You are doing SO WELL.,1448995697614___1448995703471,black,FALSE,TRUE,FALSE,,,,,,,,big_black_turtle,NA,NA,,,,
4946-2,1.449E+12,19,colorSizeTrial,colorOnly4Distr1Same,small_blue_rug,target,4,4,NA,NA,big_purple_rug,distractor,3,2,NA,NA,big_purple_rug,distractor,2,5,NA,NA,big_purple_rug,distractor,5,3,NA,NA,small_purple_rug,distractor,1,1,NA,NA,1,1,0,blue,,1.449E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_rug,NA,NA,,,,
4946-2,1.449E+12,20,subSuperTrial,distr33,daisy,target,2,3,flower,plant,blackStimulus,NA,5,5,NA,NA,trafficcone,distrClass3,4,4,NA,object,blackStimulus,NA,1,1,NA,NA,binoculars,distrClass3,3,2,NA,object,2,2,0,flower___thank you,,,,,,,,TRUE,,,,,,,,,,,,
4946-2,1.449E+12,21,colorSizeTrial,sizeOnly4Distr1Same,small_white_teacup,target,2,3,NA,NA,big_pink_teacup,distractor,4,5,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,big_pink_teacup,distractor,5,4,NA,NA,big_white_teacup,distractor,1,1,NA,NA,1,1,0,smallest,,1.449E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_white_teacup,NA,NA,,,,
4946-2,1.449E+12,22,subSuperTrial,distr12,rose,target,4,4,flower,plant,dandelion,distrClass1,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,chive,distrClass2,2,2,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,rose,,1.449E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
4946-2,1.449E+12,23,colorSizeTrial,sizeOnly2Distr1Same,big_purple_coathanger,target,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_coathanger,distractor,4,2,NA,NA,small_purple_coathanger,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,biggest,,1.449E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_purple_coathanger,NA,NA,,,,
4946-2,1.449E+12,24,colorSizeTrial,colorOnly4Distr4Same,big_purple_bracelet,target,2,5,NA,NA,big_green_bracelet,distractor,5,2,NA,NA,big_green_bracelet,distractor,3,3,NA,NA,big_green_bracelet,distractor,4,1,NA,NA,big_green_bracelet,distractor,1,4,NA,NA,1,1,0,purple,,1.449E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_bracelet,NA,NA,,,,
4946-2,1.449E+12,25,subSuperTrial,distr33,banjo,target,3,3,instrument,object,burger,distrClass3,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,4,2,NA,animal,1,1,0,banjo,,1.449E+12,banjo,FALSE,FALSE,TRUE,,,,,,,,banjo,NA,NA,,,,
4946-2,1.449E+12,26,subSuperTrial,distr12,igloo,target,4,4,house,place,firestation,distrClass2,2,2,NA,place,castle,distrClass1,3,3,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,igloo,,1.449E+12,igloo,FALSE,FALSE,TRUE,,,,,,,,igloo,NA,NA,,,,
4946-2,1.449E+12,27,subSuperTrial,distr23,piano,target,2,3,instrument,object,record,distrClass2,3,2,NA,object,blackStimulus,NA,5,5,NA,NA,pancake,distrClass3,4,4,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,piano,,1.449E+12,piano,FALSE,FALSE,TRUE,,,,,,,,piano,NA,NA,,,,
4946-2,1.449E+12,28,colorSizeTrial,sizeOnly4Distr2Same,big_brown_belt,target,1,1,NA,NA,small_brown_belt,distractor,4,3,NA,NA,small_black_belt,distractor,2,2,NA,NA,small_brown_belt,distractor,5,5,NA,NA,small_black_belt,distractor,3,4,NA,NA,1,1,0,biggest,,1.449E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_brown_belt,NA,NA,,,,
4946-2,1.449E+12,29,colorSizeTrial,sizeOnly2Distr1Same,small_orange_napkin,target,4,3,NA,NA,big_orange_napkin,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_yellow_napkin,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,smallest,,1.449E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_orange_napkin,NA,NA,,,,
4946-2,1.449E+12,30,colorSizeTrial,sizeOnly4Distr4Same,big_red_flower,target,1,2,NA,NA,small_red_flower,distractor,3,5,NA,NA,small_red_flower,distractor,4,3,NA,NA,small_red_flower,distractor,5,4,NA,NA,small_red_flower,distractor,2,1,NA,NA,1,1,0,biggest,,1.449E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_red_flower,NA,NA,,,,
4946-2,1.449E+12,31,subSuperTrial,distr22,eggplant,target,4,2,vegetable,food,cheese,distrClass2,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,cookies,distrClass2,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,eggplant,,1.449E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
4946-2,1.449E+12,32,colorSizeTrial,colorOnly2Distr2Same,big_purple_yarn,target,2,2,NA,NA,big_red_yarn,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_yarn,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,purple,,1.449E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_yarn,NA,NA,,,,
4946-2,1.449E+12,33,subSuperTrial,distr23,bra,target,4,3,clothing,object,chive,distrClass3,3,2,NA,plant,walkietalkie,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,bra,,1.449E+12,bra,FALSE,FALSE,TRUE,,,,,,,,bra,NA,NA,,,,
4946-2,1.449E+12,34,subSuperTrial,distr33,firetruck,target,2,3,vehicle,object,church,distrClass3,4,2,NA,place,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass3,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,firetruck,,1.449E+12,firetruck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
4946-2,1.449E+12,35,subSuperTrial,distr12,kiwi,target,3,4,fruit,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,burger,distrClass2,4,2,NA,food,orange,distrClass1,2,3,fruit,food,1,1,0,kiwi,,1.449E+12,kiwi,FALSE,FALSE,TRUE,,,,,,,,kiwi,NA,NA,,,,
4946-2,1.449E+12,36,colorSizeTrial,sizeOnly4Distr1Same,big_blue_golfball,target,2,3,NA,NA,small_pink_golfball,distractor,1,5,NA,NA,small_pink_golfball,distractor,3,2,NA,NA,small_blue_golfball,distractor,4,4,NA,NA,small_pink_golfball,distractor,5,1,NA,NA,1,1,0,biggest,,1.449E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_blue_golfball,NA,NA,,,,
4946-2,1.449E+12,37,subSuperTrial,distr22,tulip,target,2,3,flower,plant,blackStimulus,NA,5,5,NA,NA,cherryTree,distrClass2,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,ivy,distrClass2,4,4,NA,plant,1,1,0,tulip,,1.449E+12,tulip,FALSE,FALSE,TRUE,,,,,,,,tulip,NA,NA,,,,
4946-2,1.449E+12,38,colorSizeTrial,sizeOnly2Distr2Same,small_green_framee,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_green_framee,distractor,3,2,NA,NA,big_green_framee,distractor,4,3,NA,NA,1,1,0,smallest,,1.449E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_framee,NA,NA,,,,
4946-2,1.449E+12,39,subSuperTrial,distr22,mushroom,target,2,4,vegetable,food,blackStimulus,NA,1,1,NA,NA,chocolate,distrClass2,3,3,NA,food,bread,distrClass2,4,2,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,mushrooms,,1.449E+12,mushrooms,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
4946-2,1.449E+12,40,colorSizeTrial,colorOnly4Distr1Same,big_red_tack,target,5,3,NA,NA,big_blue_tack,distractor,4,1,NA,NA,small_blue_tack,distractor,2,2,NA,NA,small_blue_tack,distractor,1,5,NA,NA,small_blue_tack,distractor,3,4,NA,NA,1,1,0,red,,1.449E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_red_tack,NA,NA,,,,
4946-2,1.449E+12,41,colorSizeTrial,sizeOnly2Distr1Same,small_white_phone,target,2,3,NA,NA,big_white_phone,distractor,4,2,NA,NA,big_pink_phone,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,smallest,,1.449E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_white_phone,NA,NA,,,,
4946-2,1.449E+12,42,subSuperTrial,distr23,carrot,target,4,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,pancake,distrClass2,2,3,NA,food,blackStimulus,NA,1,1,NA,NA,firestation,distrClass3,3,2,NA,place,1,1,0,carrot,,1.449E+12,carrot,FALSE,FALSE,TRUE,,,,,,,,carrot,NA,NA,,,,
4946-2,1.449E+12,43,colorSizeTrial,sizeOnly2Distr1Same,big_red_pepper,target,3,4,NA,NA,small_green_pepper,distractor,2,3,NA,NA,small_red_pepper,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,biggest,,1.449E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_red_pepper,NA,NA,,,,
4946-2,1.449E+12,44,subSuperTrial,distr12,trailer,target,2,2,house,place,airport,distrClass2,4,3,NA,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,teepee,distrClass1,3,4,house,place,1,1,0,camper,,1.449E+12,camper,FALSE,FALSE,TRUE,,,,,,,,trailer,NA,NA,,,,
