condition,TargetColor,TargetType,Dist1Color,Dist1Type,Dist2Color,Dist2Type,value,prob,MCMCprob
informative,red,tomato,green,avocado,pink,tomato,avocado,1.5667415640786018e-10,0
informative,red,tomato,green,avocado,pink,tomato,green,2.3750247315380398e-7,0
informative,red,tomato,green,avocado,pink,tomato,red_tomato,0.4069469333879599,0
informative,red,tomato,green,avocado,pink,tomato,tomato,0.3926204773295696,0
informative,red,tomato,green,avocado,pink,tomato,red,0.20018059465025595,0
overinformative-cc,blue,banana,blue,apple,red,apple,red_apple,1.4605611411238317e-10,0
overinformative-cc,blue,banana,blue,apple,red,apple,red,2.0484436011383607e-8,0
overinformative-cc,blue,banana,blue,apple,red,apple,blue_apple,2.2746140513868447e-9,0
overinformative-cc,blue,banana,blue,apple,red,apple,apple,3.484251073417848e-10,0
overinformative-cc,blue,banana,blue,apple,red,apple,blue_banana,0.8203177994595041,0
overinformative-cc,blue,banana,blue,apple,red,apple,banana,0.16752064250701848,0
overinformative-cc,blue,banana,blue,apple,red,apple,blue,0.012161534779946387,0
informative,pink,tomato,yellow,banana,green,tomato,green_tomato,3.662687773091629e-8,0
informative,pink,tomato,yellow,banana,green,tomato,green,1.955233287650804e-8,0
informative,pink,tomato,yellow,banana,green,tomato,yellow_banana,3.8291445699716417e-10,0
informative,pink,tomato,yellow,banana,green,tomato,banana,8.357777812073545e-10,0
informative,pink,tomato,yellow,banana,green,tomato,yellow,3.0932171397688216e-8,0
informative,pink,tomato,yellow,banana,green,tomato,pink_tomato,0.645463131971542,0
informative,pink,tomato,yellow,banana,green,tomato,tomato,0.0004167771624569705,0
informative,pink,tomato,yellow,banana,green,tomato,pink,0.354120002535927,0
informative-cc,red,pepper,black,pepper,red,tomato,red_tomato,2.3040403015276596e-8,0
informative-cc,red,pepper,black,pepper,red,tomato,tomato,2.6743440757016494e-10,0
informative-cc,red,pepper,black,pepper,red,tomato,black_pepper,6.283460667635477e-8,0
informative-cc,red,pepper,black,pepper,red,tomato,black,1.7418482082758128e-9,0
informative-cc,red,pepper,black,pepper,red,tomato,red_pepper,0.709011760734,0
informative-cc,red,pepper,black,pepper,red,tomato,pepper,0.2812624528152903,0
informative-cc,red,pepper,black,pepper,red,tomato,red,0.009725698566417522,0
overinformative-cc,green,avocado,orange,pear,green,pepper,green_pepper,2.5192273721800853e-10,0
overinformative-cc,green,avocado,orange,pear,green,pepper,pepper,8.077482124515523e-10,0
overinformative-cc,green,avocado,orange,pear,green,pepper,orange_pear,3.8518552012007284e-9,0
overinformative-cc,green,avocado,orange,pear,green,pepper,pear,1.1662617743323728e-7,0
overinformative-cc,green,avocado,orange,pear,green,pepper,orange,1.2731806241317105e-9,0
overinformative-cc,green,avocado,orange,pear,green,pepper,green_avocado,0.36947384382648435,0
overinformative-cc,green,avocado,orange,pear,green,pepper,avocado,0.6304527805448243,0
overinformative-cc,green,avocado,orange,pear,green,pepper,green,0.00007325281780695384,0
overinformative,red,tomato,blue,banana,brown,banana,brown_banana,6.592094236373612e-10,0
overinformative,red,tomato,blue,banana,brown,banana,brown,9.468902940125222e-9,0
overinformative,red,tomato,blue,banana,brown,banana,blue_banana,3.185398602912255e-10,0
overinformative,red,tomato,blue,banana,brown,banana,banana,2.0500932497214618e-8,0
overinformative,red,tomato,blue,banana,brown,banana,blue,2.752081157848743e-10,0
overinformative,red,tomato,blue,banana,brown,banana,red_tomato,0.3720678190985452,0
overinformative,red,tomato,blue,banana,brown,banana,tomato,0.47224301633091337,0
overinformative,red,tomato,blue,banana,brown,banana,red,0.1556891333477487,0
informative,yellow,pear,brown,banana,green,pear,green_pear,0.00001288581766815763,0
informative,yellow,pear,brown,banana,green,pear,green,0.0000013403742501263048,0
informative,yellow,pear,brown,banana,green,pear,brown_banana,3.692894158534756e-8,0
informative,yellow,pear,brown,banana,green,pear,banana,0.0000014218526290182615,0
informative,yellow,pear,brown,banana,green,pear,brown,2.390605439407455e-7,0
informative,yellow,pear,brown,banana,green,pear,yellow_pear,0.645894777079062,0
informative,yellow,pear,brown,banana,green,pear,pear,0.0384906967367416,0
informative,yellow,pear,brown,banana,green,pear,yellow,0.31559860215016367,0
overinformative,blue,apple,brown,carrot,green,tomato,green_tomato,3.3317621066263113e-10,0
overinformative,blue,apple,brown,carrot,green,tomato,tomato,3.963335902740997e-8,0
overinformative,blue,apple,brown,carrot,green,tomato,green,3.3472820416410126e-8,0
overinformative,blue,apple,brown,carrot,green,tomato,brown_carrot,8.718079941922748e-10,0
overinformative,blue,apple,brown,carrot,green,tomato,carrot,0.0000013905851181881342,0
overinformative,blue,apple,brown,carrot,green,tomato,brown,2.8275163099717022e-9,0
overinformative,blue,apple,brown,carrot,green,tomato,blue_apple,0.569846284073004,0
overinformative,blue,apple,brown,carrot,green,tomato,apple,0.1413490761477134,0
overinformative,blue,apple,brown,carrot,green,tomato,blue,0.28880317205548445,0
informative,black,pepper,orange,carrot,red,pepper,red_pepper,2.225210099564466e-8,0
informative,black,pepper,orange,carrot,red,pepper,red,7.722491093158893e-9,0
informative,black,pepper,orange,carrot,red,pepper,orange_carrot,2.2649366661455024e-10,0
informative,black,pepper,orange,carrot,red,pepper,carrot,5.640178917352698e-10,0
informative,black,pepper,orange,carrot,red,pepper,orange,1.1169081469952195e-9,0
informative,black,pepper,orange,carrot,red,pepper,black_pepper,0.6543132543513437,0
informative,black,pepper,orange,carrot,red,pepper,pepper,0.000256806421007106,0
informative,black,pepper,orange,carrot,red,pepper,black,0.34542990734563733,0
informative-cc,red,avocado,red,apple,black,avocado,black_avocado,0.0000014889781887205135,0
informative-cc,red,avocado,red,apple,black,avocado,black,7.957502416608518e-10,0
informative-cc,red,avocado,red,apple,black,avocado,red_apple,1.3717941024605325e-8,0
informative-cc,red,avocado,red,apple,black,avocado,apple,2.7775520756884012e-9,0
informative-cc,red,avocado,red,apple,black,avocado,red_avocado,0.9894420887136482,0
informative-cc,red,avocado,red,apple,black,avocado,avocado,0.010011196997497956,0
informative-cc,red,avocado,red,apple,black,avocado,red,0.0005452080194218444,0
overinformative,orange,pepper,black,avocado,pink,tomato,pink_tomato,9.346865700399511e-7,0
overinformative,orange,pepper,black,avocado,pink,tomato,tomato,0.00001643773988847461,0
overinformative,orange,pepper,black,avocado,pink,tomato,pink,7.674958498479691e-7,0
overinformative,orange,pepper,black,avocado,pink,tomato,black_avocado,1.298002431183334e-10,0
overinformative,orange,pepper,black,avocado,pink,tomato,avocado,6.743881520677497e-9,0
overinformative,orange,pepper,black,avocado,pink,tomato,black,9.41638188434147e-11,0
overinformative,orange,pepper,black,avocado,pink,tomato,orange_pepper,0.40764512640054035,0
overinformative,orange,pepper,black,avocado,pink,tomato,pepper,0.4359380436128885,0
overinformative,orange,pepper,black,avocado,pink,tomato,orange,0.15639868309641705,0
informative,black,avocado,green,avocado,red,pepper,red_pepper,2.344306164184965e-10,0
informative,black,avocado,green,avocado,red,pepper,pepper,1.969213819569602e-9,0
informative,black,avocado,green,avocado,red,pepper,red,6.834702864407728e-9,0
informative,black,avocado,green,avocado,red,pepper,green_avocado,6.116269430959364e-7,0
informative,black,avocado,green,avocado,red,pepper,green,1.2278784550866512e-7,0
informative,black,avocado,green,avocado,red,pepper,black_avocado,0.6061679434237062,0
informative,black,avocado,green,avocado,red,pepper,avocado,0.0028407464078724423,0
informative,black,avocado,green,avocado,red,pepper,black,0.39099056671528554,0
informative,blue,banana,brown,banana,black,pepper,black_pepper,1.4118519320463765e-9,0
informative,blue,banana,brown,banana,black,pepper,pepper,8.47999053776452e-7,0
informative,blue,banana,brown,banana,black,pepper,black,2.6636769489914207e-9,0
informative,blue,banana,brown,banana,black,pepper,brown_banana,3.634852540846594e-8,0
informative,blue,banana,brown,banana,black,pepper,brown,5.707263626166259e-10,0
informative,blue,banana,brown,banana,black,pepper,blue_banana,0.6552031310221458,0
informative,blue,banana,brown,banana,black,pepper,banana,0.0005365396099936029,0
informative,blue,banana,brown,banana,black,pepper,blue,0.34425944037402634,0
overinformative,red,pepper,blue,apple,green,pear,green_pear,6.00614988461846e-10,0
overinformative,red,pepper,blue,apple,green,pear,pear,5.831254217835718e-10,0
overinformative,red,pepper,blue,apple,green,pear,green,1.7149365304040167e-7,0
overinformative,red,pepper,blue,apple,green,pear,blue_apple,2.4387121483007357e-10,0
overinformative,red,pepper,blue,apple,green,pear,apple,0.000002236702373289243,0
overinformative,red,pepper,blue,apple,green,pear,blue,2.0328650707339228e-10,0
overinformative,red,pepper,blue,apple,green,pear,red_pepper,0.3716963421643845,0
overinformative,red,pepper,blue,apple,green,pear,pepper,0.4690257227754033,0
overinformative,red,pepper,blue,apple,green,pear,red,0.15927552523328764,0
informative,pink,carrot,orange,carrot,green,pear,green_pear,4.3996001471076195e-9,0
informative,pink,carrot,orange,carrot,green,pear,pear,1.845091394149507e-9,0
informative,pink,carrot,orange,carrot,green,pear,green,0.0000012078086683471745,0
informative,pink,carrot,orange,carrot,green,pear,orange_carrot,6.6507612129873e-8,0
informative,pink,carrot,orange,carrot,green,pear,orange,1.292102890646405e-8,0
informative,pink,carrot,orange,carrot,green,pear,pink_carrot,0.4326703663353427,0
informative,pink,carrot,orange,carrot,green,pear,carrot,0.00005393620679902628,0
informative,pink,carrot,orange,carrot,green,pear,pink,0.5672744039758574,0
informative,brown,carrot,black,avocado,orange,carrot,orange_carrot,7.249844561005011e-8,0
informative,brown,carrot,black,avocado,orange,carrot,orange,4.1371794527323846e-9,0
informative,brown,carrot,black,avocado,orange,carrot,black_avocado,1.8486170983618617e-10,0
informative,brown,carrot,black,avocado,orange,carrot,avocado,1.8761817092043647e-8,0
informative,brown,carrot,black,avocado,orange,carrot,black,4.569774669219318e-9,0
informative,brown,carrot,black,avocado,orange,carrot,brown_carrot,0.6374020060275871,0
informative,brown,carrot,black,avocado,orange,carrot,carrot,0.000035683509533412123,0
informative,brown,carrot,black,avocado,orange,carrot,brown,0.36256221031080094,0
overinformative,blue,apple,black,avocado,red,pepper,red_pepper,1.1344405332795114e-10,0
overinformative,blue,apple,black,avocado,red,pepper,pepper,6.43891724060174e-10,0
overinformative,blue,apple,black,avocado,red,pepper,red,1.6114310274825587e-9,0
overinformative,blue,apple,black,avocado,red,pepper,black_avocado,3.6266504584178604e-10,0
overinformative,blue,apple,black,avocado,red,pepper,avocado,8.15174716162024e-9,0
overinformative,blue,apple,black,avocado,red,pepper,black,1.7145407258709432e-10,0
overinformative,blue,apple,black,avocado,red,pepper,blue_apple,0.565130737690476,0
overinformative,blue,apple,black,avocado,red,pepper,apple,0.1679622986426136,0
overinformative,blue,apple,black,avocado,red,pepper,blue,0.26690695261227726,0
overinformative,orange,pear,green,apple,brown,banana,brown_banana,3.156426391198931e-8,0
overinformative,orange,pear,green,apple,brown,banana,banana,1.0525962497911491e-7,0
overinformative,orange,pear,green,apple,brown,banana,brown,4.325109791176669e-9,0
overinformative,orange,pear,green,apple,brown,banana,green_apple,2.105641484285043e-10,0
overinformative,orange,pear,green,apple,brown,banana,apple,3.211672899103912e-9,0
overinformative,orange,pear,green,apple,brown,banana,green,4.230305130560636e-9,0
overinformative,orange,pear,green,apple,brown,banana,orange_pear,0.3964032797795212,0
overinformative,orange,pear,green,apple,brown,banana,pear,0.3691402874556706,0
overinformative,orange,pear,green,apple,brown,banana,orange,0.2344562839632676,0
informative,red,apple,green,apple,black,pepper,black_pepper,1.1082960221457738e-9,0
informative,red,apple,green,apple,black,pepper,pepper,3.6075372976491233e-7,0
informative,red,apple,green,apple,black,pepper,black,7.681221601982523e-9,0
informative,red,apple,green,apple,black,pepper,green_apple,1.7496836874076956e-7,0
informative,red,apple,green,apple,black,pepper,green,7.872095042632463e-9,0
informative,red,apple,green,apple,black,pepper,red_apple,0.7152640965301368,0
informative,red,apple,green,apple,black,pepper,apple,0.022112856640850474,0
informative,red,apple,green,apple,black,pepper,red,0.2626224944453015,0
overinformative,yellow,banana,orange,pepper,red,pepper,red_pepper,3.804888009372371e-10,0
overinformative,yellow,banana,orange,pepper,red,pepper,red,1.355588279059002e-9,0
overinformative,yellow,banana,orange,pepper,red,pepper,orange_pepper,1.3932879180531182e-10,0
overinformative,yellow,banana,orange,pepper,red,pepper,pepper,4.7248274818369e-11,0
overinformative,yellow,banana,orange,pepper,red,pepper,orange,1.3154397774585084e-7,0
overinformative,yellow,banana,orange,pepper,red,pepper,yellow_banana,0.3760134809946005,0
overinformative,yellow,banana,orange,pepper,red,pepper,banana,0.5072834394751381,0
overinformative,yellow,banana,orange,pepper,red,pepper,yellow,0.11670294606362955,0
overinformative,red,tomato,black,avocado,blue,banana,blue_banana,3.6395202674228364e-10,0
overinformative,red,tomato,black,avocado,blue,banana,banana,0.000006660979923114354,0
overinformative,red,tomato,black,avocado,blue,banana,blue,2.716045211346251e-10,0
overinformative,red,tomato,black,avocado,blue,banana,black_avocado,1.5430705824427657e-9,0
overinformative,red,tomato,black,avocado,blue,banana,avocado,3.771560354146946e-9,0
overinformative,red,tomato,black,avocado,blue,banana,black,6.898635048355377e-11,0
overinformative,red,tomato,black,avocado,blue,banana,red_tomato,0.38220697913063884,0
overinformative,red,tomato,black,avocado,blue,banana,tomato,0.46614528123053145,0
overinformative,red,tomato,black,avocado,blue,banana,red,0.15164107263973287,0
overinformative-cc,blue,banana,blue,apple,black,pepper,black_pepper,1.568827539966194e-9,0
overinformative-cc,blue,banana,blue,apple,black,pepper,pepper,9.639651278786942e-7,0
overinformative-cc,blue,banana,blue,apple,black,pepper,black,3.5560308116177856e-9,0
overinformative-cc,blue,banana,blue,apple,black,pepper,blue_apple,2.630053235522605e-9,0
overinformative-cc,blue,banana,blue,apple,black,pepper,apple,0.000012891439973728984,0
overinformative-cc,blue,banana,blue,apple,black,pepper,blue_banana,0.8211402503507627,0
overinformative-cc,blue,banana,blue,apple,black,pepper,banana,0.1669535889719852,0
overinformative-cc,blue,banana,blue,apple,black,pepper,blue,0.011892297517239105,0
overinformative,black,pepper,red,apple,brown,carrot,brown_carrot,1.675181480648788e-9,0
overinformative,black,pepper,red,apple,brown,carrot,carrot,0.0000021309104768629933,0
overinformative,black,pepper,red,apple,brown,carrot,brown,6.144568177459529e-9,0
overinformative,black,pepper,red,apple,brown,carrot,red_apple,3.155503264222194e-10,0
overinformative,black,pepper,red,apple,brown,carrot,apple,5.107335819483227e-10,0
overinformative,black,pepper,red,apple,brown,carrot,red,4.506952064929991e-8,0
overinformative,black,pepper,red,apple,brown,carrot,black_pepper,0.49256617969209054,0
overinformative,black,pepper,red,apple,brown,carrot,pepper,0.3220300024864532,0
overinformative,black,pepper,red,apple,brown,carrot,black,0.1854016331954249,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,orange_pepper,1.5199381748749818e-9,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,pepper,3.826053079988445e-9,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,blue_apple,3.8443728817291275e-10,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,apple,0.0000038756824680263134,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,blue,6.413365745879882e-10,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,orange_carrot,0.3995934168718197,0
overinformative-cc,orange,carrot,blue,apple,orange,pepper,carrot,0.5854725748290585,0
